time, fuel, x, y, velocity_x, velocity_y, acceleration_x, acceleration_y, gravChange
600.0, 0.0 , 2570217.75, 986080.31, 4928.88, -57.10, 0.00, -7.35, 7.35
600.1, 0.0 , 2570710.75, 986074.50, 4928.88, -57.84, 0.00, -7.35, 7.35
600.2, 0.0 , 2571203.75, 986068.62, 4928.88, -58.57, 0.00, -7.35, 7.35
600.3, 0.0 , 2571696.75, 986062.69, 4928.88, -59.31, 0.00, -7.35, 7.35
600.4, 0.0 , 2572189.75, 986056.69, 4928.88, -60.04, 0.00, -7.35, 7.35
600.5, 0.0 , 2572682.75, 986050.62, 4928.88, -60.78, 0.00, -7.35, 7.35
600.6, 0.0 , 2573175.75, 986044.50, 4928.88, -61.51, 0.00, -7.35, 7.35
600.7, 0.0 , 2573668.75, 986038.25, 4928.88, -62.25, 0.00, -7.35, 7.35
600.8, 0.0 , 2574161.75, 986031.94, 4928.88, -62.98, 0.00, -7.35, 7.35
600.9, 0.0 , 2574654.75, 986025.56, 4928.88, -63.72, 0.00, -7.35, 7.35
601.0, 0.0 , 2575147.75, 986019.12, 4928.88, -64.45, 0.00, -7.35, 7.35
601.1, 0.0 , 2575640.75, 986012.62, 4928.88, -65.19, 0.00, -7.35, 7.35
601.2, 0.0 , 2576133.75, 986006.06, 4928.88, -65.92, 0.00, -7.35, 7.35
601.3, 0.0 , 2576626.75, 985999.38, 4928.88, -66.66, 0.00, -7.35, 7.35
601.4, 0.0 , 2577119.75, 985992.62, 4928.88, -67.39, 0.00, -7.35, 7.35
601.5, 0.0 , 2577612.75, 985985.81, 4928.88, -68.13, 0.00, -7.35, 7.35
601.6, 0.0 , 2578105.75, 985978.94, 4928.88, -68.86, 0.00, -7.35, 7.35
601.7, 0.0 , 2578598.75, 985972.00, 4928.88, -69.60, 0.00, -7.35, 7.35
601.8, 0.0 , 2579091.75, 985964.94, 4928.88, -70.33, 0.00, -7.35, 7.35
601.9, 0.0 , 2579584.75, 985957.81, 4928.88, -71.07, 0.00, -7.35, 7.35
602.0, 0.0 , 2580077.75, 985950.62, 4928.88, -71.80, 0.00, -7.35, 7.35
602.1, 0.0 , 2580570.75, 985943.38, 4928.88, -72.54, 0.00, -7.35, 7.35
602.2, 0.0 , 2581063.75, 985936.06, 4928.88, -73.27, 0.00, -7.35, 7.35
602.3, 0.0 , 2581556.75, 985928.69, 4928.88, -74.01, 0.00, -7.35, 7.35
602.4, 0.0 , 2582049.75, 985921.19, 4928.88, -74.74, 0.00, -7.35, 7.35
602.5, 0.0 , 2582542.75, 985913.62, 4928.88, -75.48, 0.00, -7.35, 7.35
602.6, 0.0 , 2583035.75, 985906.00, 4928.88, -76.21, 0.00, -7.35, 7.35
602.7, 0.0 , 2583528.75, 985898.31, 4928.88, -76.95, 0.00, -7.35, 7.35
602.8, 0.0 , 2584021.75, 985890.56, 4928.88, -77.68, 0.00, -7.35, 7.35
602.9, 0.0 , 2584514.75, 985882.75, 4928.88, -78.42, 0.00, -7.35, 7.35
603.0, 0.0 , 2585007.75, 985874.81, 4928.88, -79.15, 0.00, -7.35, 7.35
603.1, 0.0 , 2585500.75, 985866.81, 4928.88, -79.89, 0.00, -7.35, 7.35
603.2, 0.0 , 2585993.75, 985858.75, 4928.88, -80.62, 0.00, -7.35, 7.35
603.3, 0.0 , 2586486.75, 985850.62, 4928.88, -81.36, 0.00, -7.35, 7.35
603.4, 0.0 , 2586979.75, 985842.44, 4928.88, -82.09, 0.00, -7.35, 7.35
603.5, 0.0 , 2587472.75, 985834.12, 4928.88, -82.83, 0.00, -7.35, 7.35
603.6, 0.0 , 2587965.75, 985825.75, 4928.88, -83.56, 0.00, -7.35, 7.35
603.7, 0.0 , 2588458.75, 985817.31, 4928.88, -84.30, 0.00, -7.35, 7.35
603.8, 0.0 , 2588951.75, 985808.81, 4928.88, -85.03, 0.00, -7.35, 7.35
603.9, 0.0 , 2589444.75, 985800.25, 4928.88, -85.77, 0.00, -7.35, 7.35
604.0, 0.0 , 2589937.75, 985791.62, 4928.88, -86.50, 0.00, -7.35, 7.35
604.1, 0.0 , 2590430.75, 985782.88, 4928.88, -87.24, 0.00, -7.35, 7.35
604.2, 0.0 , 2590923.75, 985774.06, 4928.88, -87.97, 0.00, -7.35, 7.35
604.3, 0.0 , 2591416.75, 985765.19, 4928.88, -88.71, 0.00, -7.35, 7.35
604.4, 0.0 , 2591909.75, 985756.25, 4928.88, -89.44, 0.00, -7.35, 7.35
604.5, 0.0 , 2592402.75, 985747.25, 4928.88, -90.18, 0.00, -7.35, 7.35
604.6, 0.0 , 2592895.75, 985738.19, 4928.88, -90.91, 0.00, -7.35, 7.35
604.7, 0.0 , 2593388.75, 985729.00, 4928.88, -91.65, 0.00, -7.35, 7.35
604.8, 0.0 , 2593881.75, 985719.75, 4928.88, -92.38, 0.00, -7.35, 7.35
604.9, 0.0 , 2594374.75, 985710.44, 4928.88, -93.12, 0.00, -7.35, 7.35
605.0, 0.0 , 2594867.75, 985701.06, 4928.88, -93.85, 0.00, -7.35, 7.35
605.1, 0.0 , 2595360.75, 985691.62, 4928.88, -94.59, 0.00, -7.35, 7.35
605.2, 0.0 , 2595853.75, 985682.06, 4928.88, -95.32, 0.00, -7.35, 7.35
605.3, 0.0 , 2596346.75, 985672.44, 4928.88, -96.06, 0.00, -7.35, 7.35
605.4, 0.0 , 2596839.75, 985662.75, 4928.88, -96.79, 0.00, -7.35, 7.35
605.5, 0.0 , 2597332.75, 985653.00, 4928.88, -97.53, 0.00, -7.35, 7.35
605.6, 0.0 , 2597825.75, 985643.19, 4928.88, -98.26, 0.00, -7.35, 7.35
605.7, 0.0 , 2598318.75, 985633.31, 4928.88, -99.00, 0.00, -7.35, 7.35
605.8, 0.0 , 2598811.75, 985623.31, 4928.88, -99.73, 0.00, -7.35, 7.35
605.9, 0.0 , 2599304.75, 985613.25, 4928.88, -100.47, 0.00, -7.35, 7.35
606.0, 0.0 , 2599797.75, 985603.12, 4928.88, -101.20, 0.00, -7.35, 7.35
606.1, 0.0 , 2600290.75, 985592.94, 4928.88, -101.94, 0.00, -7.35, 7.35
606.2, 0.0 , 2600783.75, 985582.69, 4928.88, -102.67, 0.00, -7.35, 7.35
606.3, 0.0 , 2601276.75, 985572.38, 4928.88, -103.41, 0.00, -7.35, 7.35
606.4, 0.0 , 2601769.75, 985561.94, 4928.88, -104.14, 0.00, -7.35, 7.35
606.5, 0.0 , 2602262.75, 985551.44, 4928.88, -104.88, 0.00, -7.35, 7.35
606.6, 0.0 , 2602755.75, 985540.88, 4928.88, -105.61, 0.00, -7.35, 7.35
606.7, 0.0 , 2603248.75, 985530.25, 4928.88, -106.35, 0.00, -7.35, 7.35
606.8, 0.0 , 2603741.75, 985519.56, 4928.88, -107.08, 0.00, -7.35, 7.35
606.9, 0.0 , 2604234.75, 985508.75, 4928.88, -107.82, 0.00, -7.35, 7.35
607.0, 0.0 , 2604727.75, 985497.88, 4928.88, -108.55, 0.00, -7.35, 7.35
607.1, 0.0 , 2605220.75, 985486.94, 4928.88, -109.29, 0.00, -7.35, 7.35
607.2, 0.0 , 2605713.75, 985475.94, 4928.88, -110.02, 0.00, -7.35, 7.35
607.3, 0.0 , 2606206.75, 985464.88, 4928.88, -110.76, 0.00, -7.35, 7.35
607.4, 0.0 , 2606699.75, 985453.75, 4928.88, -111.49, 0.00, -7.35, 7.35
607.5, 0.0 , 2607192.75, 985442.50, 4928.88, -112.23, 0.00, -7.35, 7.35
607.6, 0.0 , 2607685.75, 985431.19, 4928.88, -112.96, 0.00, -7.35, 7.35
607.7, 0.0 , 2608178.75, 985419.81, 4928.88, -113.70, 0.00, -7.35, 7.35
607.8, 0.0 , 2608671.75, 985408.38, 4928.88, -114.43, 0.00, -7.35, 7.35
607.9, 0.0 , 2609164.75, 985396.88, 4928.88, -115.17, 0.00, -7.35, 7.35
608.0, 0.0 , 2609657.75, 985385.31, 4928.88, -115.90, 0.00, -7.35, 7.35
608.1, 0.0 , 2610150.75, 985373.62, 4928.88, -116.64, 0.00, -7.35, 7.35
608.2, 0.0 , 2610643.75, 985361.88, 4928.88, -117.37, 0.00, -7.35, 7.35
608.3, 0.0 , 2611136.75, 985350.06, 4928.88, -118.11, 0.00, -7.35, 7.35
608.4, 0.0 , 2611629.75, 985338.19, 4928.88, -118.84, 0.00, -7.35, 7.35
608.5, 0.0 , 2612122.75, 985326.25, 4928.88, -119.58, 0.00, -7.35, 7.35
608.6, 0.0 , 2612615.75, 985314.19, 4928.88, -120.31, 0.00, -7.35, 7.35
608.7, 0.0 , 2613108.75, 985302.06, 4928.88, -121.05, 0.00, -7.35, 7.35
608.8, 0.0 , 2613601.75, 985289.88, 4928.88, -121.78, 0.00, -7.35, 7.35
608.9, 0.0 , 2614094.75, 985277.62, 4928.88, -122.52, 0.00, -7.35, 7.35
609.0, 0.0 , 2614587.75, 985265.31, 4928.88, -123.25, 0.00, -7.35, 7.35
609.1, 0.0 , 2615080.75, 985252.94, 4928.88, -123.99, 0.00, -7.35, 7.35
609.2, 0.0 , 2615573.75, 985240.44, 4928.88, -124.73, 0.00, -7.35, 7.35
609.3, 0.0 , 2616066.75, 985227.88, 4928.88, -125.46, 0.00, -7.35, 7.35
609.4, 0.0 , 2616559.75, 985215.25, 4928.88, -126.20, 0.00, -7.35, 7.35
609.5, 0.0 , 2617052.75, 985202.56, 4928.88, -126.93, 0.00, -7.35, 7.35
609.6, 0.0 , 2617545.75, 985189.81, 4928.88, -127.67, 0.00, -7.35, 7.35
609.7, 0.0 , 2618038.75, 985177.00, 4928.88, -128.40, 0.00, -7.35, 7.35
609.8, 0.0 , 2618531.75, 985164.06, 4928.88, -129.14, 0.00, -7.35, 7.35
609.9, 0.0 , 2619024.75, 985151.06, 4928.88, -129.87, 0.00, -7.35, 7.35
610.0, 0.0 , 2619517.75, 985138.00, 4928.88, -130.61, 0.00, -7.35, 7.35
610.1, 0.0 , 2620010.75, 985124.88, 4928.88, -131.34, 0.00, -7.35, 7.35
610.2, 0.0 , 2620503.75, 985111.69, 4928.88, -132.08, 0.00, -7.35, 7.35
610.3, 0.0 , 2620996.75, 985098.44, 4928.88, -132.81, 0.00, -7.35, 7.35
610.4, 0.0 , 2621489.75, 985085.06, 4928.88, -133.55, 0.00, -7.35, 7.35
610.5, 0.0 , 2621982.75, 985071.62, 4928.88, -134.28, 0.00, -7.35, 7.35
610.6, 0.0 , 2622475.75, 985058.12, 4928.88, -135.02, 0.00, -7.35, 7.35
610.7, 0.0 , 2622968.75, 985044.56, 4928.88, -135.75, 0.00, -7.35, 7.35
610.8, 0.0 , 2623461.75, 985030.94, 4928.88, -136.49, 0.00, -7.35, 7.35
610.9, 0.0 , 2623954.75, 985017.19, 4928.88, -137.22, 0.00, -7.35, 7.35
611.0, 0.0 , 2624447.75, 985003.38, 4928.88, -137.96, 0.00, -7.35, 7.35
611.1, 0.0 , 2624940.75, 984989.50, 4928.88, -138.69, 0.00, -7.35, 7.35
611.2, 0.0 , 2625433.75, 984975.56, 4928.88, -139.43, 0.00, -7.35, 7.35
611.3, 0.0 , 2625926.75, 984961.56, 4928.88, -140.16, 0.00, -7.35, 7.35
611.4, 0.0 , 2626419.75, 984947.50, 4928.88, -140.90, 0.00, -7.35, 7.35
611.5, 0.0 , 2626912.75, 984933.31, 4928.88, -141.63, 0.00, -7.35, 7.35
611.6, 0.0 , 2627405.75, 984919.06, 4928.88, -142.37, 0.00, -7.35, 7.35
611.7, 0.0 , 2627898.75, 984904.75, 4928.88, -143.10, 0.00, -7.35, 7.35
611.8, 0.0 , 2628391.75, 984890.38, 4928.88, -143.84, 0.00, -7.35, 7.35
611.9, 0.0 , 2628884.75, 984875.94, 4928.88, -144.57, 0.00, -7.35, 7.35
612.0, 0.0 , 2629377.75, 984861.44, 4928.88, -145.31, 0.00, -7.35, 7.35
612.1, 0.0 , 2629870.75, 984846.81, 4928.88, -146.05, 0.00, -7.35, 7.35
612.2, 0.0 , 2630363.75, 984832.12, 4928.88, -146.78, 0.00, -7.35, 7.35
612.3, 0.0 , 2630856.75, 984817.38, 4928.88, -147.52, 0.00, -7.35, 7.35
612.4, 0.0 , 2631349.75, 984802.56, 4928.88, -148.25, 0.00, -7.35, 7.35
612.5, 0.0 , 2631842.75, 984787.69, 4928.88, -148.99, 0.00, -7.35, 7.35
612.6, 0.0 , 2632335.75, 984772.69, 4928.88, -149.72, 0.00, -7.35, 7.35
612.7, 0.0 , 2632828.75, 984757.62, 4928.88, -150.46, 0.00, -7.35, 7.35
612.8, 0.0 , 2633321.75, 984742.50, 4928.88, -151.19, 0.00, -7.35, 7.35
612.9, 0.0 , 2633814.75, 984727.31, 4928.88, -151.93, 0.00, -7.35, 7.35
613.0, 0.0 , 2634307.75, 984712.06, 4928.88, -152.66, 0.00, -7.35, 7.35
613.1, 0.0 , 2634800.75, 984696.75, 4928.88, -153.40, 0.00, -7.35, 7.35
613.2, 0.0 , 2635293.75, 984681.31, 4928.88, -154.13, 0.00, -7.35, 7.35
613.3, 0.0 , 2635786.75, 984665.81, 4928.88, -154.87, 0.00, -7.35, 7.35
613.4, 0.0 , 2636279.75, 984650.25, 4928.88, -155.60, 0.00, -7.35, 7.35
613.5, 0.0 , 2636772.75, 984634.62, 4928.88, -156.34, 0.00, -7.35, 7.35
613.6, 0.0 , 2637265.75, 984618.94, 4928.88, -157.07, 0.00, -7.35, 7.35
613.7, 0.0 , 2637758.75, 984603.19, 4928.88, -157.81, 0.00, -7.35, 7.35
613.8, 0.0 , 2638251.75, 984587.31, 4928.88, -158.54, 0.00, -7.35, 7.35
613.9, 0.0 , 2638744.75, 984571.38, 4928.88, -159.28, 0.00, -7.35, 7.35
614.0, 0.0 , 2639237.75, 984555.38, 4928.88, -160.01, 0.00, -7.35, 7.35
614.1, 0.0 , 2639730.75, 984539.31, 4928.88, -160.75, 0.00, -7.35, 7.35
614.2, 0.0 , 2640223.75, 984523.19, 4928.88, -161.49, 0.00, -7.35, 7.35
614.3, 0.0 , 2640716.75, 984506.94, 4928.88, -162.22, 0.00, -7.35, 7.35
614.4, 0.0 , 2641209.75, 984490.62, 4928.88, -162.96, 0.00, -7.35, 7.35
614.5, 0.0 , 2641702.75, 984474.25, 4928.88, -163.69, 0.00, -7.35, 7.35
614.6, 0.0 , 2642195.75, 984457.81, 4928.88, -164.43, 0.00, -7.35, 7.35
614.7, 0.0 , 2642688.75, 984441.31, 4928.88, -165.16, 0.00, -7.35, 7.35
614.8, 0.0 , 2643181.75, 984424.75, 4928.88, -165.90, 0.00, -7.35, 7.35
614.9, 0.0 , 2643674.75, 984408.06, 4928.88, -166.63, 0.00, -7.35, 7.35
615.0, 0.0 , 2644167.75, 984391.31, 4928.88, -167.37, 0.00, -7.35, 7.35
615.1, 0.0 , 2644660.75, 984374.50, 4928.88, -168.10, 0.00, -7.35, 7.35
615.2, 0.0 , 2645153.75, 984357.62, 4928.88, -168.84, 0.00, -7.35, 7.35
615.3, 0.0 , 2645646.75, 984340.69, 4928.88, -169.57, 0.00, -7.35, 7.35
615.4, 0.0 , 2646139.75, 984323.69, 4928.88, -170.31, 0.00, -7.35, 7.35
615.5, 0.0 , 2646632.75, 984306.56, 4928.88, -171.04, 0.00, -7.35, 7.35
615.6, 0.0 , 2647125.75, 984289.38, 4928.88, -171.78, 0.00, -7.35, 7.35
615.7, 0.0 , 2647618.75, 984272.12, 4928.88, -172.51, 0.00, -7.35, 7.35
615.8, 0.0 , 2648111.75, 984254.81, 4928.88, -173.25, 0.00, -7.35, 7.35
615.9, 0.0 , 2648604.75, 984237.44, 4928.88, -173.99, 0.00, -7.35, 7.35
616.0, 0.0 , 2649097.75, 984219.94, 4928.88, -174.72, 0.00, -7.35, 7.35
616.1, 0.0 , 2649590.75, 984202.38, 4928.88, -175.46, 0.00, -7.35, 7.35
616.2, 0.0 , 2650083.75, 984184.75, 4928.88, -176.19, 0.00, -7.35, 7.35
616.3, 0.0 , 2650576.75, 984167.06, 4928.88, -176.93, 0.00, -7.35, 7.35
616.4, 0.0 , 2651069.75, 984149.31, 4928.88, -177.66, 0.00, -7.35, 7.35
616.5, 0.0 , 2651562.75, 984131.50, 4928.88, -178.40, 0.00, -7.35, 7.35
616.6, 0.0 , 2652055.75, 984113.56, 4928.88, -179.13, 0.00, -7.35, 7.35
616.7, 0.0 , 2652548.75, 984095.56, 4928.88, -179.87, 0.00, -7.35, 7.35
616.8, 0.0 , 2653041.75, 984077.50, 4928.88, -180.60, 0.00, -7.35, 7.35
616.9, 0.0 , 2653534.75, 984059.38, 4928.88, -181.34, 0.00, -7.35, 7.35
617.0, 0.0 , 2654027.75, 984041.19, 4928.88, -182.07, 0.00, -7.35, 7.35
617.1, 0.0 , 2654520.75, 984022.94, 4928.88, -182.81, 0.00, -7.35, 7.35
617.2, 0.0 , 2655013.75, 984004.56, 4928.88, -183.54, 0.00, -7.35, 7.35
617.3, 0.0 , 2655506.75, 983986.12, 4928.88, -184.28, 0.00, -7.35, 7.35
617.4, 0.0 , 2655999.75, 983967.62, 4928.88, -185.02, 0.00, -7.35, 7.35
617.5, 0.0 , 2656492.75, 983949.06, 4928.88, -185.75, 0.00, -7.35, 7.35
617.6, 0.0 , 2656985.75, 983930.44, 4928.88, -186.49, 0.00, -7.35, 7.35
617.7, 0.0 , 2657478.75, 983911.69, 4928.88, -187.22, 0.00, -7.35, 7.35
617.8, 0.0 , 2657971.75, 983892.88, 4928.88, -187.96, 0.00, -7.35, 7.35
617.9, 0.0 , 2658464.75, 983874.00, 4928.88, -188.69, 0.00, -7.35, 7.35
618.0, 0.0 , 2658957.75, 983855.06, 4928.88, -189.43, 0.00, -7.35, 7.35
618.1, 0.0 , 2659450.75, 983836.06, 4928.88, -190.16, 0.00, -7.35, 7.35
618.2, 0.0 , 2659943.75, 983817.00, 4928.88, -190.90, 0.00, -7.35, 7.35
618.3, 0.0 , 2660436.75, 983797.81, 4928.88, -191.63, 0.00, -7.35, 7.35
618.4, 0.0 , 2660929.75, 983778.56, 4928.88, -192.37, 0.00, -7.35, 7.35
618.5, 0.0 , 2661422.75, 983759.25, 4928.88, -193.11, 0.00, -7.35, 7.35
618.6, 0.0 , 2661915.75, 983739.88, 4928.88, -193.84, 0.00, -7.35, 7.35
618.7, 0.0 , 2662408.75, 983720.44, 4928.88, -194.58, 0.00, -7.35, 7.35
618.8, 0.0 , 2662901.75, 983700.94, 4928.88, -195.31, 0.00, -7.35, 7.35
618.9, 0.0 , 2663394.75, 983681.31, 4928.88, -196.05, 0.00, -7.35, 7.35
619.0, 0.0 , 2663887.75, 983661.62, 4928.88, -196.78, 0.00, -7.35, 7.35
619.1, 0.0 , 2664380.75, 983641.88, 4928.88, -197.52, 0.00, -7.35, 7.35
619.2, 0.0 , 2664873.75, 983622.06, 4928.88, -198.25, 0.00, -7.35, 7.35
619.3, 0.0 , 2665366.75, 983602.19, 4928.88, -198.99, 0.00, -7.35, 7.35
619.4, 0.0 , 2665859.75, 983582.19, 4928.88, -199.72, 0.00, -7.35, 7.35
619.5, 0.0 , 2666352.75, 983562.12, 4928.88, -200.46, 0.00, -7.35, 7.35
619.6, 0.0 , 2666845.75, 983542.00, 4928.88, -201.20, 0.00, -7.35, 7.35
619.7, 0.0 , 2667338.75, 983521.81, 4928.88, -201.93, 0.00, -7.35, 7.35
619.8, 0.0 , 2667831.75, 983501.56, 4928.88, -202.67, 0.00, -7.35, 7.35
619.9, 0.0 , 2668324.75, 983481.25, 4928.88, -203.40, 0.00, -7.35, 7.35
620.0, 0.0 , 2668817.75, 983460.81, 4928.88, -204.14, 0.00, -7.35, 7.35
620.1, 0.0 , 2669310.75, 983440.31, 4928.88, -204.87, 0.00, -7.35, 7.35
620.2, 0.0 , 2669803.75, 983419.75, 4928.88, -205.61, 0.00, -7.35, 7.35
620.3, 0.0 , 2670296.75, 983399.12, 4928.88, -206.34, 0.00, -7.35, 7.35
620.4, 0.0 , 2670789.75, 983378.44, 4928.88, -207.08, 0.00, -7.36, 7.36
620.5, 0.0 , 2671282.75, 983357.62, 4928.88, -207.81, 0.00, -7.36, 7.36
620.6, 0.0 , 2671775.75, 983336.75, 4928.88, -208.55, 0.00, -7.36, 7.36
620.7, 0.0 , 2672268.75, 983315.81, 4928.88, -209.29, 0.00, -7.36, 7.36
620.8, 0.0 , 2672761.75, 983294.81, 4928.88, -210.02, 0.00, -7.36, 7.36
620.9, 0.0 , 2673254.75, 983273.75, 4928.88, -210.76, 0.00, -7.36, 7.36
621.0, 0.0 , 2673747.75, 983252.62, 4928.88, -211.49, 0.00, -7.36, 7.36
621.1, 0.0 , 2674240.75, 983231.38, 4928.88, -212.23, 0.00, -7.36, 7.36
621.2, 0.0 , 2674733.75, 983210.06, 4928.88, -212.96, 0.00, -7.36, 7.36
621.3, 0.0 , 2675226.75, 983188.69, 4928.88, -213.70, 0.00, -7.36, 7.36
621.4, 0.0 , 2675719.75, 983167.25, 4928.88, -214.43, 0.00, -7.36, 7.36
621.5, 0.0 , 2676212.75, 983145.75, 4928.88, -215.17, 0.00, -7.36, 7.36
621.6, 0.0 , 2676705.75, 983124.19, 4928.88, -215.91, 0.00, -7.36, 7.36
621.7, 0.0 , 2677198.75, 983102.50, 4928.88, -216.64, 0.00, -7.36, 7.36
621.8, 0.0 , 2677691.75, 983080.75, 4928.88, -217.38, 0.00, -7.36, 7.36
621.9, 0.0 , 2678184.75, 983058.94, 4928.88, -218.11, 0.00, -7.36, 7.36
622.0, 0.0 , 2678677.75, 983037.06, 4928.88, -218.85, 0.00, -7.36, 7.36
622.1, 0.0 , 2679170.75, 983015.12, 4928.88, -219.58, 0.00, -7.36, 7.36
622.2, 0.0 , 2679663.75, 982993.06, 4928.88, -220.32, 0.00, -7.36, 7.36
622.3, 0.0 , 2680156.75, 982970.94, 4928.88, -221.05, 0.00, -7.36, 7.36
622.4, 0.0 , 2680649.75, 982948.75, 4928.88, -221.79, 0.00, -7.36, 7.36
622.5, 0.0 , 2681142.75, 982926.50, 4928.88, -222.53, 0.00, -7.36, 7.36
622.6, 0.0 , 2681635.75, 982904.19, 4928.88, -223.26, 0.00, -7.36, 7.36
622.7, 0.0 , 2682128.75, 982881.81, 4928.88, -224.00, 0.00, -7.36, 7.36
622.8, 0.0 , 2682621.75, 982859.31, 4928.88, -224.73, 0.00, -7.36, 7.36
622.9, 0.0 , 2683114.75, 982836.75, 4928.88, -225.47, 0.00, -7.36, 7.36
623.0, 0.0 , 2683607.75, 982814.12, 4928.88, -226.20, 0.00, -7.36, 7.36
623.1, 0.0 , 2684100.75, 982791.44, 4928.88, -226.94, 0.00, -7.36, 7.36
623.2, 0.0 , 2684593.75, 982768.69, 4928.88, -227.67, 0.00, -7.36, 7.36
623.3, 0.0 , 2685086.75, 982745.88, 4928.88, -228.41, 0.00, -7.36, 7.36
623.4, 0.0 , 2685579.75, 982722.94, 4928.88, -229.15, 0.00, -7.36, 7.36
623.5, 0.0 , 2686072.75, 982699.94, 4928.88, -229.88, 0.00, -7.36, 7.36
623.6, 0.0 , 2686565.75, 982676.88, 4928.88, -230.62, 0.00, -7.36, 7.36
623.7, 0.0 , 2687058.75, 982653.75, 4928.88, -231.35, 0.00, -7.36, 7.36
623.8, 0.0 , 2687551.75, 982630.56, 4928.88, -232.09, 0.00, -7.36, 7.36
623.9, 0.0 , 2688044.75, 982607.25, 4928.88, -232.82, 0.00, -7.36, 7.36
624.0, 0.0 , 2688537.75, 982583.88, 4928.88, -233.56, 0.00, -7.36, 7.36
624.1, 0.0 , 2689030.75, 982560.44, 4928.88, -234.30, 0.00, -7.36, 7.36
624.2, 0.0 , 2689523.75, 982536.94, 4928.88, -235.03, 0.00, -7.36, 7.36
624.3, 0.0 , 2690016.75, 982513.38, 4928.88, -235.77, 0.00, -7.36, 7.36
624.4, 0.0 , 2690509.75, 982489.75, 4928.88, -236.50, 0.00, -7.36, 7.36
624.5, 0.0 , 2691002.75, 982466.00, 4928.88, -237.24, 0.00, -7.36, 7.36
624.6, 0.0 , 2691495.75, 982442.19, 4928.88, -237.97, 0.00, -7.36, 7.36
624.7, 0.0 , 2691988.75, 982418.31, 4928.88, -238.71, 0.00, -7.36, 7.36
624.8, 0.0 , 2692481.75, 982394.38, 4928.88, -239.45, 0.00, -7.36, 7.36
624.9, 0.0 , 2692974.75, 982370.38, 4928.88, -240.18, 0.00, -7.36, 7.36
625.0, 0.0 , 2693467.75, 982346.31, 4928.88, -240.92, 0.00, -7.36, 7.36
625.1, 0.0 , 2693960.75, 982322.12, 4928.88, -241.65, 0.00, -7.36, 7.36
625.2, 0.0 , 2694453.75, 982297.88, 4928.88, -242.39, 0.00, -7.36, 7.36
625.3, 0.0 , 2694946.75, 982273.56, 4928.88, -243.12, 0.00, -7.36, 7.36
625.4, 0.0 , 2695439.75, 982249.19, 4928.88, -243.86, 0.00, -7.36, 7.36
625.5, 0.0 , 2695932.75, 982224.75, 4928.88, -244.60, 0.00, -7.36, 7.36
625.6, 0.0 , 2696425.75, 982200.19, 4928.88, -245.33, 0.00, -7.36, 7.36
625.7, 0.0 , 2696918.75, 982175.56, 4928.88, -246.07, 0.00, -7.36, 7.36
625.8, 0.0 , 2697411.75, 982150.88, 4928.88, -246.80, 0.00, -7.36, 7.36
625.9, 0.0 , 2697904.75, 982126.12, 4928.88, -247.54, 0.00, -7.36, 7.36
626.0, 0.0 , 2698397.75, 982101.31, 4928.88, -248.27, 0.00, -7.36, 7.36
626.1, 0.0 , 2698890.75, 982076.44, 4928.88, -249.01, 0.00, -7.36, 7.36
626.2, 0.0 , 2699383.75, 982051.44, 4928.88, -249.75, 0.00, -7.36, 7.36
626.3, 0.0 , 2699876.75, 982026.38, 4928.88, -250.48, 0.00, -7.36, 7.36
626.4, 0.0 , 2700369.75, 982001.25, 4928.88, -251.22, 0.00, -7.36, 7.36
626.5, 0.0 , 2700862.75, 981976.06, 4928.88, -251.95, 0.00, -7.36, 7.36
626.6, 0.0 , 2701355.75, 981950.81, 4928.88, -252.69, 0.00, -7.36, 7.36
626.7, 0.0 , 2701848.75, 981925.50, 4928.88, -253.42, 0.00, -7.36, 7.36
626.8, 0.0 , 2702341.75, 981900.06, 4928.88, -254.16, 0.00, -7.36, 7.36
626.9, 0.0 , 2702834.75, 981874.56, 4928.88, -254.90, 0.00, -7.36, 7.36
627.0, 0.0 , 2703327.75, 981849.00, 4928.88, -255.63, 0.00, -7.36, 7.36
627.1, 0.0 , 2703820.75, 981823.38, 4928.88, -256.37, 0.00, -7.36, 7.36
627.2, 0.0 , 2704313.75, 981797.69, 4928.88, -257.10, 0.00, -7.36, 7.36
627.3, 0.0 , 2704806.75, 981771.88, 4928.88, -257.84, 0.00, -7.36, 7.36
627.4, 0.0 , 2705299.75, 981746.00, 4928.88, -258.58, 0.00, -7.36, 7.36
627.5, 0.0 , 2705792.75, 981720.06, 4928.88, -259.31, 0.00, -7.36, 7.36
627.6, 0.0 , 2706285.75, 981694.06, 4928.88, -260.05, 0.00, -7.36, 7.36
627.7, 0.0 , 2706778.75, 981668.00, 4928.88, -260.78, 0.00, -7.36, 7.36
627.8, 0.0 , 2707271.75, 981641.88, 4928.88, -261.52, 0.00, -7.36, 7.36
627.9, 0.0 , 2707764.75, 981615.62, 4928.88, -262.25, 0.00, -7.36, 7.36
628.0, 0.0 , 2708257.75, 981589.31, 4928.88, -262.99, 0.00, -7.36, 7.36
628.1, 0.0 , 2708750.75, 981562.94, 4928.88, -263.73, 0.00, -7.36, 7.36
628.2, 0.0 , 2709243.75, 981536.50, 4928.88, -264.46, 0.00, -7.36, 7.36
628.3, 0.0 , 2709736.75, 981510.00, 4928.88, -265.20, 0.00, -7.36, 7.36
